705,CSE215,5,BMH,ST 01:00 PM - 02:30 PM,LIB609,42 (42)
706,CSE215,6,MRH1,ST 08:00 AM - 09:30 AM,NAC992,38 (38)
707,CSE215,7,MRH1,ST 09:40 AM - 11:10 AM,LIB606,38 (38)
708,CSE215,8,TBA,RA 08:00 AM - 09:30 AM,SAC310,38 (38)
709,CSE215,9,TBA,MW 08:00 AM - 09:30 AM,SAC206,38 (38)
710,CSE215,10,TBA,MW 09:40 AM - 11:10 AM,LIB608,38 (39)
711,CSE215,11,TBA,RA 02:40 PM - 04:10 PM,SAC209,37 (38)
712,CSE215,12,TBA,RA 04:20 PM - 05:50 PM,SAC310,39 (39)
713,CSE215,13,TBA,RA 08:00 AM - 09:30 AM,NAC503,37 (38)
714,CSE215,14,TBA,RA 09:40 AM - 11:10 AM,SAC203,38 (38)
715,CSE215,15,Mfs,ST 08:00 AM - 09:30 AM,SAC203,4 (35)
716,CSE215,16,Mfs,ST 09:40 AM - 11:10 AM,TBA,2 (35)
717,CSE215L,1,RjP,MW 01:00 PM - 02:30 PM,LIB604,39 (39)
718,CSE215L,2,CFA,ST 11:20 AM - 12:50 PM,LIB606,35 (40)
719,CSE215L,3,CFA,ST 01:00 PM - 02:30 PM,LIB606,31 (38)
720,CSE215L,4,BMH,ST 02:40 PM - 04:10 PM,LIB608,39 (39)
721,CSE215L,5,BMH,ST 04:20 PM - 05:50 PM,LIB608,38 (38)
722,CSE215L,6,MRH1,RA 08:00 AM - 09:30 AM,LIB606,38 (38)
723,CSE215L,7,MRH1,RA 09:40 AM - 11:10 AM,LIB606,37 (38)
724,CSE215L,8,TBA,RA 11:20 AM - 12:50 PM,LIB607,35 (38)
725,CSE215L,9,TBA,MW 11:20 AM - 12:50 PM,LIB607,38 (39)
726,CSE215L,10,TBA,MW 01:00 PM - 02:30 PM,LIB610,39 (39)
727,CSE215L,11,TBA,RA 11:20 AM - 12:50 PM,LIB610,33 (38)
728,CSE215L,12,TBA,RA 01:00 PM - 02:30 PM,LIB610,37 (38)
729,CSE215L,13,TBA,RA 11:20 AM - 12:50 PM,LIB611,38 (38)
730,CSE215L,14,TBA,RA 01:00 PM - 02:30 PM,LIB611,34 (38)
731,CSE215L,15,Mfs,ST 11:20 AM - 12:50 PM,LIB607,4 (35)
732,CSE215L,16,Mfs,ST 01:00 PM - 02:30 PM,LIB611,1 (35)
733,CSE225,1,TBA,RA 09:40 AM - 11:10 AM,LIB607,27 (38)
734,CSE225,2,SfM1,ST 11:20 AM - 12:50 PM,SAC309,40 (40)
735,CSE225,3,MMR4,MW 11:20 AM - 12:50 PM,SAC513,38 (38)
736,CSE225,4,MMR4,MW 02:40 PM - 04:10 PM,SAC208,38 (38)
737,CSE225,5,TmM,MW 09:40 AM - 11:10 AM,SAC311,37 (38)
738,CSE225,6,TmM,MW 01:00 PM - 02:30 PM,SAC205,38 (38)
739,CSE225,7,SAS3,ST 02:40 PM - 04:10 PM,SAC311,38 (38)
740,CSE225,8,SAS3,MW 01:00 PM - 02:30 PM,SAC402,38 (38)
741,CSE225,9,MAY,ST 08:00 AM - 09:30 AM,NAC209,40 (40)
742,CSE225,10,MAY,ST 09:40 AM - 11:10 AM,LIB608,43 (43)
743,CSE225,11,MKN1,RA 09:40 AM - 11:10 AM,NAC992,38 (38)
744,CSE225,12,MKN1,RA 11:20 AM - 12:50 PM,NAC314,39 (39)
745,CSE225L,1,TBA,RA 01:00 PM - 02:30 PM,LIB608,27 (38)
746,CSE225L,2,SfM1,ST 01:00 PM - 02:30 PM,LIB604,38 (39)
747,CSE225L,3,MMR4,MW 01:00 PM - 02:30 PM,LIB606,38 (38)
748,CSE225L,4,MMR4,MW 04:20 PM - 05:50 PM,LIB606,37 (38)
749,CSE225L,5,TmM,MW 11:20 AM - 12:50 PM,LIB605,37 (38)
750,CSE225L,6,TmM,MW 02:40 PM - 04:10 PM,LIB607,37 (38)
751,CSE225L,7,SAS3,ST 04:20 PM - 05:50 PM,LIB606,38 (38)
752,CSE225L,8,SAS3,MW 04:20 PM - 05:50 PM,LIB608,38 (38)
753,CSE225L,9,MAY,ST 11:20 AM - 12:50 PM,LIB608,39 (40)
754,CSE225L,10,MAY,ST 01:00 PM - 02:30 PM,LIB608,42 (42)
755,CSE225L,11,MKN1,RA 01:00 PM - 02:30 PM,LIB609,38 (38)
756,CSE225L,12,MKN1,RA 02:40 PM - 04:10 PM,LIB609,39 (39)
757,CSE231,1,KMM,ST 04:20 PM - 05:50 PM,SAC205,40 (41)
758,CSE231,2,TnR,ST 09:40 AM - 11:10 AM,NAC991,35 (38)
759,CSE231,3,TnF,ST 08:00 AM - 09:30 AM,SAC402,38 (38)
760,CSE231,4,NNP,MW 01:00 PM - 02:30 PM,SAC201,38 (38)
761,CSE231,6,Rsf,ST 01:00 PM - 02:30 PM,NAC992,39 (39)
762,CSE231,7,ABH1,RA 09:40 AM - 11:10 AM,SAC310,38 (38)
763,CSE231,8,ABH1,RA 11:20 AM - 12:50 PM,SAC308,38 (38)
764,CSE231,9,SAA3,RA 08:00 AM - 09:30 AM,SAC313,38 (38)
765,CSE231,10,SAA3,RA 09:40 AM - 11:10 AM,SAC314,37 (38)
766,CSE231,11,HSM,MW 08:00 AM - 09:30 AM,SAC310,39 (39)
767,CSE231,12,HSM,RA 04:20 PM - 05:50 PM,SAC308,38 (38)
768,CSE231,13,SAA3,RA 02:40 PM - 04:10 PM,SAC306,38 (38)
769,CSE231,14,FHE,MW 04:20 PM - 05:50 PM,SAC204,26 (38)
770,CSE231L,1,KMM,W 11:20 AM - 02:30 PM,SAC504,40 (41)
771,CSE231L,2,TnR,S 02:40 PM - 05:50 PM,SAC507,35 (38)
772,CSE231L,3,TnF,S 11:20 AM - 02:30 PM,SAC507,38 (38)
773,CSE231L,4,NNP,M 08:00 AM - 11:10 AM,SAC504,38 (38)
774,CSE231L,6,Rsf,W 02:40 PM - 05:50 PM,SAC507,39 (39)
775,CSE231L,7,ABH1,R 02:40 PM - 05:50 PM,SAC507,38 (38)
776,CSE231L,8,ABH1,A 02:40 PM - 05:50 PM,SAC507,38 (38)
777,CSE231L,9,SAA3,R 11:20 AM - 02:30 PM,SAC504,38 (38)
778,CSE231L,10,SAA3,T 11:20 AM - 02:30 PM,SAC507,38 (38)
779,CSE231L,11,HSM,T 08:00 AM - 11:10 AM,SAC507,38 (38)
780,CSE231L,12,HSM,S 08:00 AM - 11:10 AM,SAC507,38 (38)
781,CSE231L,13,SAA3,W 08:00 AM - 11:10 AM,SAC507,38 (38)
782,CSE231L,14,FHE,R 02:40 PM - 05:50 PM,SAC504,26 (38)
783,CSE257/CSE417,1,MSK1,ST 01:00 PM - 02:30 PM,NAC414,38 (40)
784,CSE257/CSE417,2,TBA,ST 08:00 AM - 09:30 AM,SAC514,0 (0)
785,CSE257L/CSE417L,1,MSK1,T 02:40 PM - 05:50 PM,LIB604,33 (40)
786,CSE257L/CSE417L,2,TBA,S 11:20 AM - 02:30 PM,LIB610,0 (0)
787,CSE273,1,SfM1,MW 02:40 PM - 04:10 PM,SAC309,42 (42)
788,CSE299,1,ABH3,S 11:20 AM - 12:50 PM,LIB605,8 (36)
789,CSE299,2,TnF,T 02:40 PM - 04:10 PM,LIB606,40 (40)
790,CSE299,3,ZBZ,M 11:20 AM - 12:50 PM,LIB608,40 (40)
791,CSE299,4,SnS1,T 11:20 AM - 12:50 PM,LIB605,40 (40)
792,CSE299,5,ZBZ,M 09:40 AM - 11:10 AM,LIB611,38 (39)
793,CSE299,6,TBA,R 02:40 PM - 04:10 PM,LIB610,35 (35)
794,CSE299,7,NbM,W 08:00 AM - 09:30 AM,LIB611,32 (35)
795,CSE299,8,MMR4,T 04:20 PM - 05:50 PM,LIB610,36 (36)
796,CSE299,9,RjP,S 11:20 AM - 12:50 PM,SAC310,35 (35)
797,CSE299,10,RjP,T 11:20 AM - 12:50 PM,SAC310,35 (35)
798,CSE311/ETE335,1,RRn,ST 11:20 AM - 12:50 PM,SAC308,35 (35)
799,CSE311/ETE335,2,RRn,MW 04:20 PM - 05:50 PM,SAC308,25 (35)
800,CSE311/ETE335,3,AdF,MW 01:00 PM - 02:30 PM,SAC204,41 (41)
801,CSE311/ETE335,4,AdF,MW 02:40 PM - 04:10 PM,SAC205,38 (38)
802,CSE311/ETE335,5,SLf,ST 08:00 AM - 09:30 AM,SAC513,28 (35)
803,CSE311/ETE335,6,SLf,ST 11:20 AM - 12:50 PM,NAC414,35 (35)
804,CSE311/ETE335,7,SLf,MW 08:00 AM - 09:30 AM,SAC311,34 (35)
805,CSE311/ETE335,8,RHK1,RA 09:40 AM - 11:10 AM,NAC214,35 (35)
806,CSE311/ETE335,9,RHK1,RA 11:20 AM - 12:50 PM,NAC501,35 (35)
807,CSE311/ETE335,10,KMb,MW 01:00 PM - 02:30 PM,LIB611,35 (35)
808,CSE311/ETE335,11,KMb,MW 02:40 PM - 04:10 PM,SAC311,35 (35)
809,CSE311/ETE335,12,SLf,MW 09:40 AM - 11:10 AM,SAC316,35 (35)
810,CSE311L/ETE335L,1,RRn,R 11:20 AM - 02:30 PM,LIB605,37 (37)
811,CSE311L/ETE335L,2,RRn,R 02:40 PM - 05:50 PM,LIB605,26 (35)
812,CSE311L/ETE335L,3,AdF,S 08:00 AM - 11:10 AM,LIB604,39 (39)
813,CSE311L/ETE335L,4,AdF,T 08:00 AM - 11:10 AM,LIB604,36 (36)
814,CSE311L/ETE335L,5,SLf,R 08:00 AM - 11:10 AM,LIB605,35 (35)
815,CSE311L/ETE335L,6,SLf,A 08:00 AM - 11:10 AM,LIB605,26 (35)
816,CSE311L/ETE335L,7,SLf,A 11:20 AM - 02:30 PM,LIB605,35 (35)
817,CSE311L/ETE335L,8,RHK1,M 02:40 PM - 05:50 PM,LIB609,33 (35)
818,CSE311L/ETE335L,9,RHK1,W 02:40 PM - 05:50 PM,LIB609,34 (35)
819,CSE311L/ETE335L,10,KMb,A 02:40 PM - 05:50 PM,LIB611,35 (35)
820,CSE311L/ETE335L,11,KMb,A 08:00 AM - 11:10 AM,LIB611,31 (35)
821,CSE311L/ETE335L,12,SLf,A 02:40 PM - 05:50 PM,LIB605,35 (35)
822,CSE323,1,NvA,ST 08:00 AM - 09:30 AM,SAC311,16 (38)
823,CSE323,2,NvA,ST 09:40 AM - 11:10 AM,SAC311,28 (38)
824,CSE323,3,NvA,ST 01:00 PM - 02:30 PM,SAC311,35 (38)
825,CSE323,4,ABH3,ST 08:00 AM - 09:30 AM,SAC208,30 (38)
826,CSE323,5,ABH3,ST 02:40 PM - 04:10 PM,SAC309,34 (38)
827,CSE323,6,SAK1,MW 08:00 AM - 09:30 AM,SAC307,38 (38)
828,CSE323,7,SAK1,MW 09:40 AM - 11:10 AM,SAC513,38 (39)
829,CSE323,8,SMU1,RA 08:00 AM - 09:30 AM,NAC210,43 (43)
830,CSE323,9,SMU1,RA 09:40 AM - 11:10 AM,NAC213,44 (44)
831,CSE323,10,RMz1,RA 11:20 AM - 12:50 PM,NAC406,41 (42)
832,CSE323,11,RHK1,ST 04:20 PM - 05:50 PM,SAC514,41 (41)
833,CSE323,12,RAj,ST 04:20 PM - 05:50 PM,SAC308,35 (35)
834,CSE325/CSE425,1,MMR4,ST 01:00 PM - 02:30 PM,SAC205,39 (42)
835,CSE325/CSE425,2,MMR4,ST 02:40 PM - 04:10 PM,SAC205,41 (41)
836,CSE325/CSE425,3,KMN1,RA 02:40 PM - 04:10 PM,SAC212,42 (42)
837,CSE325/CSE425,4,KMN1,RA 04:20 PM - 05:50 PM,SAC307,41 (41)
838,CSE325/CSE425,5,KMN1,RA 08:00 AM - 09:30 AM,SAC309,42 (42)
839,CSE326,1,RjP,ST 09:40 AM - 11:10 AM,SAC310,15 (35)
840,CSE326,2,EzM,MW 02:40 PM - 04:10 PM,SAC513,36 (36)
841,CSE326,3,EzM,MW 04:20 PM - 05:50 PM,SAC514,35 (35)
842,CSE327,1,NbM,ST 09:40 AM - 11:10 AM,SAC205,40 (40)
843,CSE327,2,NbM,ST 11:20 AM - 12:50 PM,SAC206,40 (40)
844,CSE327,3,AzK,ST 09:40 AM - 11:10 AM,SAC206,42 (42)
845,CSE327,4,AzK,ST 11:20 AM - 12:50 PM,SAC205,42 (42)
846,CSE327,5,ABH3,RA 08:00 AM - 09:30 AM,SAC315,14 (40)
847,CSE327,6,ABH3,RA 09:40 AM - 11:10 AM,SAC315,24 (40)
848,CSE327,7,RMz1,RA 02:40 PM - 04:10 PM,SAC208,40 (40)
849,CSE327,8,RKH1,MW 01:00 PM - 02:30 PM,LIB609,40 (40)
850,CSE327,9,RKH1,MW 04:20 PM - 05:50 PM,SAC314,40 (40)
851,CSE327,10,RKH1,MW 11:20 AM - 12:50 PM,LIB609,40 (40)
852,CSE327,11,TAR,MW 09:40 AM - 11:10 AM,LIB609,41 (41)
853,CSE327,12,RAj,RA 08:00 AM - 09:30 AM,SAC205,36 (36)
854,CSE331/EEE332/ETE332,1,Rsf,RA 01:00 PM - 02:30 PM,SAC311,38 (39)
855,CSE331/EEE332/ETE332,2,Rsf,RA 02:40 PM - 04:10 PM,SAC311,37 (38)
856,CSE331/EEE332/ETE332,3,Rsf,MW 02:40 PM - 04:10 PM,SAC316,39 (39)
857,CSE331/EEE332/ETE332,4,SkH1,RA 09:40 AM - 11:10 AM,NAC411,39 (39)
858,CSE331/EEE332/ETE332,5,SkH1,RA 01:00 PM - 02:30 PM,SAC207,39 (39)
859,CSE331/EEE332/ETE332,6,MHo1,RA 11:20 AM - 12:50 PM,SAC314,38 (38)
860,CSE331/EEE332/ETE332,7,SJm1,RA 08:00 AM - 09:30 AM,SAC201,33 (38)
861,CSE331/EEE332/ETE332,8,MUA3,RA 08:00 AM - 09:30 AM,NAC504,2 (35)
862,CSE331/EEE332/ETE332,9,SMH2,RA 09:40 AM - 11:10 AM,NAC619,28 (35)
863,CSE331L/EEE332L/ETE332L,1,Rsf,R 08:00 AM - 11:10 AM,LIB604,38 (39)
864,CSE331L/EEE332L/ETE332L,2,Rsf,A 08:00 AM - 11:10 AM,LIB604,37 (38)
865,CSE331L/EEE332L/ETE332L,3,Rsf,W 08:00 AM - 11:10 AM,LIB605,39 (39)
866,CSE331L/EEE332L/ETE332L,4,SkH1,R 02:40 PM - 05:50 PM,LIB608,36 (39)
867,CSE331L/EEE332L/ETE332L,5,SkH1,A 02:40 PM - 05:50 PM,LIB608,39 (39)
868,CSE331L/EEE332L/ETE332L,6,MHo1,A 08:00 AM - 11:10 AM,LIB608,38 (38)
869,CSE331L/EEE332L/ETE332L,7,SJm1,R 02:40 PM - 05:50 PM,LIB611,33 (38)
870,CSE331L/EEE332L/ETE332L,8,MUA3,S 08:00 AM - 11:10 AM,LIB610,2 (35)
871,CSE331L/EEE332L/ETE332L,9,SMH2,T 08:00 AM - 11:10 AM,LIB610,27 (35)
872,CSE332/EEE336,1,TnR,ST 11:20 AM - 12:50 PM,NAC992,38 (39)
873,CSE332/EEE336,2,TnF,MW 08:00 AM - 09:30 AM,SAC402,36 (38)
874,CSE332/EEE336,3,TnF,MW 09:40 AM - 11:10 AM,SAC204,35 (38)
875,CSE332/EEE336,4,KdA1,RA 08:00 AM - 09:30 AM,SAC308,38 (38)
876,CSE332/EEE336,5,KdA1,RA 09:40 AM - 11:10 AM,SAC502,40 (41)
877,CSE332/EEE336,6,Sfm,RA 02:40 PM - 04:10 PM,SAC313,38 (38)
878,CSE332/EEE336,7,Sfm,RA 04:20 PM - 05:50 PM,SAC311,38 (38)
879,CSE332/EEE336,8,RKb1,ST 08:00 AM - 09:30 AM,SAC315,38 (38)
880,CSE332/EEE336,9,RKb1,ST 09:40 AM - 11:10 AM,SAC502,39 (39)
881,CSE332/EEE336,10,RKb1,ST 02:40 PM - 04:10 PM,SAC502,40 (40)
882,CSE332/EEE336,11,SMH2,RA 11:20 AM - 12:50 PM,SAC213,38 (38)
883,CSE332/EEE336,12,KdA1,RA 11:20 AM - 12:50 PM,SAC310,38 (38)
884,CSE332/EEE336,13,SMH2,RA 04:20 PM - 05:50 PM,NAC411,15 (35)
885,CSE332L/EEE336L,1,TnR,T 02:40 PM - 05:50 PM,SAC507,38 (39)
886,CSE332L/EEE336L,2,TnF,R 11:20 AM - 02:30 PM,SAC507,36 (38)
887,CSE332L/EEE336L,3,TnF,R 08:00 AM - 11:10 AM,LIB608,35 (38)
888,CSE332L/EEE336L,4,KdA1,S 08:00 AM - 11:10 AM,SAC504,38 (38)
889,CSE332L/EEE336L,5,KdA1,A 02:40 PM - 05:50 PM,SAC504,40 (41)
890,CSE332L/EEE336L,6,Sfm,R 08:00 AM - 11:10 AM,SAC504,38 (38)
891,CSE332L/EEE336L,7,Sfm,M 02:40 PM - 05:50 PM,SAC504,38 (38)
892,CSE332L/EEE336L,8,RKb1,M 11:20 AM - 02:30 PM,SAC504,38 (38)
893,CSE332L/EEE336L,9,RKb1,A 08:00 AM - 11:10 AM,SAC504,38 (38)
894,CSE332L/EEE336L,10,RKb1,A 11:20 AM - 02:30 PM,SAC504,40 (40)
895,CSE332L/EEE336L,11,SMH2,A 08:00 AM - 11:10 AM,LIB610,38 (38)
896,CSE332L/EEE336L,12,KdA1,T 08:00 AM - 11:10 AM,LIB609,38 (38)
897,CSE332L/EEE336L,13,SMH2,S 08:00 AM - 11:10 AM,LIB609,15 (35)
898,CSE338,1,RjP,MW 11:20 AM - 12:50 PM,SAC310,33 (38)
899,CSE338,2,SAA3,MW 02:40 PM - 04:10 PM,SAC402,39 (39)
900,CSE338L,1,RjP,M 02:40 PM - 05:50 PM,LIB605,32 (38)
901,CSE338L,2,SAA3,M 08:00 AM - 11:10 AM,LIB606,39 (40)
902,CSE373,1,ARa2,MW 11:20 AM - 12:50 PM,SAC204,37 (40)
903,CSE373,2,ARa2,MW 02:40 PM - 04:10 PM,SAC204,34 (40)
904,CSE373,3,SfM1,ST 09:40 AM - 11:10 AM,SAC308,42 (42)
905,CSE373,4,MLE,ST 09:40 AM - 11:10 AM,SAC402,40 (41)
906,CSE373,5,ABH1,MW 04:20 PM - 05:50 PM,SAC513,40 (40)
907,CSE373,6,SfM1,MW 08:00 AM - 09:30 AM,SAC308,42 (42)
908,CSE373,7,TBA,RA 02:40 PM - 04:10 PM,SAC305,39 (40)
909,CSE373,8,TBA,RA 04:20 PM - 05:50 PM,NAC213,40 (40)
910,CSE410,1,Rkz,RA 09:40 AM - 11:10 AM,SAC307,19 (35)
911,CSE410,2,Rkz,RA 11:20 AM - 12:50 PM,SAC307,35 (35)
912,CSE413/EEE413/ETE419,1,IqR,MW 11:20 AM - 12:50 PM,SAC402,44 (44)
913,CSE413/EEE413/ETE419,2,IqR,MW 04:20 PM - 05:50 PM,SAC402,42 (42)
914,CSE413/EEE413/ETE419,3,IqR,MW 09:40 AM - 11:10 AM,SAC402,40 (40)
915,CSE413L/EEE413L/ETE419L,1,IqR,S 02:40 PM - 05:50 PM,LIB604,44 (44)
916,CSE413L/EEE413L/ETE419L,2,IqR,T 02:40 PM - 05:50 PM,LIB605,42 (42)
917,CSE413L/EEE413L/ETE419L,3,IqR,R 11:20 AM - 02:30 PM,LIB604,38 (40)
918,CSE419,1,SfT,RA 08:00 AM - 09:30 AM,SAC213,28 (36)
919,CSE419,2,TAR,MW 08:00 AM - 09:30 AM,SAC213,36 (36)
920,CSE440/EEE333/ETE333,1,SAA3,MW 04:20 PM - 05:50 PM,SAC206,39 (39)
921,CSE440/EEE333/ETE333,2,TBA,ST 02:40 PM - 04:10 PM,SAC206,3 (35)
922,CSE445,1,MLE,ST 02:40 PM - 04:10 PM,SAC514,36 (38)
923,CSE445,2,SvA,ST 01:00 PM - 02:30 PM,SAC514,40 (41)
924,CSE482/ETE334,1,AzK,MW 11:20 AM - 12:50 PM,SAC309,39 (40)
925,CSE482/ETE334,2,AzK,MW 01:00 PM - 02:30 PM,SAC309,40 (40)
926,CSE482/ETE334,3,NqH,MW 09:40 AM - 11:10 AM,SAC309,40 (40)
927,CSE482/ETE334,4,ABH3,RA 01:00 PM - 02:30 PM,NAC508,29 (38)
928,CSE482L/ETE334L,1,AzK,M 02:40 PM - 05:50 PM,LIB604,39 (39)
929,CSE482L/ETE334L,2,AzK,W 02:40 PM - 05:50 PM,LIB604,40 (40)
930,CSE482L/ETE334L,3,NqH,W 11:20 AM - 02:30 PM,LIB608,39 (39)
931,CSE482L/ETE334L,4,ABH3,T 11:20 AM - 02:30 PM,LIB610,30 (38)
932,CSE498R/EEE498R/ETE498R,1,TBA,TBA,TBA,45 (45)
933,CSE498R/EEE498R/ETE498R,2,TBA,TBA,TBA,45 (45)
934,CSE498R/EEE498R/ETE498R,3,TBA,TBA,TBA,45 (45)
935,CSE498R/EEE498R/ETE498R,4,TBA,TBA,TBA,38 (45)
936,CSE498R/EEE498R/ETE498R,5,TBA,TBA,TBA,2 (45)
937,CSE499A/EEE499A/ETE499A,1,KAS,S 11:20 AM - 02:30 PM,SAC503,35 (35)
938,CSE499A/EEE499A/ETE499A,2,Mdy,T 02:40 PM - 05:50 PM,SAC503,40 (41)
939,CSE499A/EEE499A/ETE499A,3,SnS1,S 11:20 AM - 02:30 PM,SAC502,43 (43)
940,CSE499A/EEE499A/ETE499A,4,MLE,W 02:40 PM - 05:50 PM,SAC502,35 (35)
941,CSE499A/EEE499A/ETE499A,5,Szz,T 08:00 AM - 11:10 AM,SAC503,45 (45)
942,CSE499A/EEE499A/ETE499A,6,KMM,A 08:00 AM - 11:10 AM,SAC503,36 (36)
943,CSE499A/EEE499A/ETE499A,7,KMM,A 11:20 AM - 02:30 PM,SAC503,36 (36)
944,CSE499A/EEE499A/ETE499A,8,MSK1,W 08:00 AM - 11:10 AM,SAC503,36 (36)
945,CSE499B/EEE499B/ETE499B,1,Szz,S 08:00 AM - 11:10 AM,SAC503,39 (40)
946,CSE499B/EEE499B/ETE499B,2,KMM,T 11:20 AM - 02:30 PM,SAC503,45 (45)
947,CSE499B/EEE499B/ETE499B,3,TnR,M 02:40 PM - 05:50 PM,SAC503,28 (38)
948,CSE499B/EEE499B/ETE499B,4,NvA,M 08:00 AM - 11:10 AM,SAC503,25 (38)
949,CSE499B/EEE499B/ETE499B,5,SfM1,M 11:20 AM - 02:30 PM,SAC503,22 (38)
950,CSE499B/EEE499B/ETE499B,6,Rsl,M 08:00 AM - 11:10 AM,SAC502,24 (38)
951,CSE499B/EEE499B/ETE499B,7,Mdy,W 02:40 PM - 05:50 PM,SAC503,35 (38)
952,CSE499B/EEE499B/ETE499B,8,ZBZ,W 11:20 AM - 02:30 PM,SAC503,30 (38)
953,CSE499B/EEE499B/ETE499B,9,NbM,S 02:40 PM - 05:50 PM,SAC503,21 (38)
954,CSE511,1,ARa2,F 09:00 AM - 12:30 PM,SAC309,19 (35)
955,CSE515/EEE543/ETE507,1,AMC,S 07:00 PM - 10:10 PM,SAC308,17 (35)
956,CSE534,1,Szz,M 06:00 PM - 09:10 PM,SAC305,19 (35)
957,CSE543,1,SjR,R 06:00 PM - 09:10 PM,SAC310,13 (35)
958,CSE590,1,RjP,TBA,TBA,2 (5)
959,CSE596/EEE596/ETE596,1,TBA,TBA,TBA,8 (35)
960,CSE597,1,TBA,TBA,TBA,1 (35)
961,CSE599,1,RjP,TBA,TBA,1 (35)
962,DEV502,1,TBA,TBA,TBA,1 (1)
963,DEV503,1,MAR,R 07:00 PM - 10:10 PM,NAC402,9 (35)
964,DEV595,1,MIH,TBA,TBA,2 (50)
965,DEV595,2,AtR,TBA,TBA,0 (50)
966,DEV595,3,AAR,TBA,TBA,0 (50)
967,DEV595,4,Muf,TBA,TBA,0 (50)
968,DEV595,5,SBm,TBA,TBA,0 (50)
969,DEV595,6,MMK,TBA,TBA,0 (50)
970,DEV595,7,AKP,TBA,TBA,0 (50)
971,DEV595,8,MCw,TBA,TBA,0 (50)
972,DEV595,9,SME,TBA,TBA,1 (50)
973,DEV595,10,SHq1,TBA,TBA,0 (50)
974,DEV596,1,MIH,TBA,TBA,1 (50)
975,DEV596,2,AtR,TBA,TBA,0 (50)
976,DEV596,3,AAR,TBA,TBA,1 (50)
977,DEV596,4,Muf,TBA,TBA,0 (50)
978,DEV596,5,SBm,TBA,TBA,0 (50)
979,DEV596,6,MMK,TBA,TBA,0 (50)
980,DEV596,7,AKP,TBA,TBA,0 (50)
981,DEV596,8,MCw,TBA,TBA,0 (50)
982,DEV596,10,SHq1,TBA,TBA,0 (50)
983,DEV596,11,TBA,TBA,TBA,0 (50)
984,ECO101,1,SMA2,RA 11:20 AM - 12:50 PM,SAC305,44 (44)
985,ECO101,2,KDM,ST 04:20 PM - 05:50 PM,NAC209,44 (44)
986,ECO101,3,Nnm,RA 11:20 AM - 12:50 PM,NAC307,42 (44)
987,ECO101,4,Muf,MW 09:40 AM - 11:10 AM,NAC408,44 (44)
988,ECO101,5,NzM1,MW 04:20 PM - 05:50 PM,NAC408,34 (44)
989,ECO101,6,Stq,ST 04:20 PM - 05:50 PM,NAC202,44 (44)
990,ECO101,7,KDM,ST 02:40 PM - 04:10 PM,NAC209,45 (45)
991,ECO101,8,Muf,MW 02:40 PM - 04:10 PM,NAC408,44 (44)
992,ECO101,9,SMA2,RA 08:00 AM - 09:30 AM,SAC316,44 (44)
993,ECO101,10,SnS,RA 08:00 AM - 09:30 AM,NAC507,23 (44)
994,ECO101,11,Nnm,RA 01:00 PM - 02:30 PM,NAC409,44 (44)
995,ECO101,12,MnA2,RA 09:40 AM - 11:10 AM,NAC304,42 (44)
996,ECO101,13,HHn,ST 09:40 AM - 11:10 AM,NAC605,42 (44)
997,ECO101,14,MnA2,RA 08:00 AM - 09:30 AM,NAC605,40 (44)
998,ECO101,15,SME,ST 04:20 PM - 05:50 PM,SAC511,39 (44)
999,ECO101,16,Stq,ST 02:40 PM - 04:10 PM,NAC307,44 (44)
1000,ECO101,17,StF,RA 09:40 AM - 11:10 AM,NAC507,41 (44)
1001,ECO101,18,StF,RA 11:20 AM - 12:50 PM,SAC315,41 (44)
1002,ECO101,19,ACD,ST 04:20 PM - 05:50 PM,NAC408,40 (44)
1003,ECO101,20,SBm,MW 11:20 AM - 12:50 PM,NAC307,44 (44)
1004,ECO101,22,SME,ST 01:00 PM - 02:30 PM,NAC409,44 (44)
1005,ECO101,23,ABA,MW 11:20 AM - 12:50 PM,NAC507,44 (44)
1006,ECO101,24,ZbR,MW 01:00 PM - 02:30 PM,NAC605,44 (44)
1007,ECO101,25,ZIq,MW 04:20 PM - 05:50 PM,NAC307,42 (44)
1008,ECO101,26,HuA,RA 11:20 AM - 12:50 PM,SAC402,44 (44)
1009,ECO101,27,ZbR,MW 11:20 AM - 12:50 PM,NAC605,44 (44)
1010,ECO101,28,ZIq,ST 11:20 AM - 12:50 PM,NAC605,44 (44)
1011,ECO101,29,NzM1,MW 01:00 PM - 02:30 PM,NAC507,34 (44)
1012,ECO101,30,Nnm,MW 02:40 PM - 04:10 PM,NAC507,44 (44)
1013,ECO101,31,HHn,MW 09:40 AM - 11:10 AM,NAC507,37 (44)
1014,ECO101,32,ABA,MW 08:00 AM - 09:30 AM,NAC414,44 (44)
1015,ECO101,35,AMi,ST 09:40 AM - 11:10 AM,NAC307,29 (44)
1016,ECO101,38,ZIq,MW 01:00 PM - 02:30 PM,NAC993,43 (44)
1017,ECO103,1,RBr,ST 11:20 AM - 12:50 PM,NAC310,34 (36)
1018,ECO104,1,SHq1,ST 02:40 PM - 04:10 PM,NAC409,30 (44)
1019,ECO104,2,IQB,MW 09:40 AM - 11:10 AM,NAC605,44 (44)
1020,ECO104,3,Stq,MW 08:00 AM - 09:30 AM,NAC408,44 (44)
1021,ECO104,4,Stq,MW 11:20 AM - 12:50 PM,NAC209,44 (44)
